2021-03-04T21:00,23.4
2021-03-04T21:30,23.7
2021-03-04T22:00,23.6
2021-03-04T22:30,23.6
2021-03-04T23:00,23.6
2021-03-04T23:30,23.6
2021-03-05T00:00,23.6
2021-03-05T00:30,23.6
2021-03-05T01:00,23.5
2021-03-05T01:30,23.4
2021-03-05T02:00,23.2
2021-03-05T02:30,23.4
2021-03-05T03:00,23.3
2021-03-05T03:30,23.1
2021-03-05T04:00,23.1
2021-03-05T04:30,23.0
2021-03-05T05:00,22.9
2021-03-05T05:30,22.9
2021-03-05T06:00,22.9
2021-03-05T06:30,22.8
2021-03-05T07:00,22.8
2021-03-05T07:30,22.8
2021-03-05T08:00,22.7
2021-03-05T08:30,22.7
2021-03-05T09:00,22.6
2021-03-05T09:30,22.6
2021-03-05T10:00,22.6
2021-03-05T10:30,22.6
2021-03-05T11:00,22.9
2021-03-05T11:30,23.0
2021-03-05T12:00,23.1
2021-03-05T12:30,22.9
2021-03-05T13:00,22.9
2021-03-05T13:30,23.2
2021-03-05T14:00,23.2
2021-03-05T14:30,23.6
2021-03-05T15:00,24.5
2021-03-05T15:30,25.2
2021-03-05T16:00,25.6
2021-03-05T16:30,25.2
2021-03-05T17:00,25.2
2021-03-05T17:30,25.0
2021-03-05T18:00,24.7
2021-03-05T18:30,24.4
2021-03-05T19:00,24.2
2021-03-05T19:30,23.9
2021-03-05T20:00,23.8
2021-03-05T20:30,23.8
2021-03-05T21:00,23.6
2021-03-05T21:30,23.6
2021-03-05T22:00,23.6
2021-03-05T22:30,23.6
2021-03-05T23:00,23.6
2021-03-05T23:30,23.6
2021-03-06T00:00,23.5
2021-03-06T00:30,23.5
2021-03-06T01:00,23.4
2021-03-06T01:30,23.4
2021-03-06T02:00,23.3
2021-03-06T02:30,23.2
2021-03-06T03:00,23.1
2021-03-06T03:30,23.0
2021-03-06T04:00,22.9
2021-03-06T04:30,22.9
2021-03-06T05:00,22.8
2021-03-06T05:30,22.8
2021-03-06T06:00,22.6
2021-03-06T06:30,22.6
2021-03-06T07:00,22.5
2021-03-06T07:30,22.4
2021-03-06T08:00,22.4
2021-03-06T08:30,22.4
2021-03-06T09:00,22.5
2021-03-06T09:30,22.4
2021-03-06T10:00,22.4
2021-03-06T10:30,22.6
2021-03-06T11:00,22.9
